#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15030,2020-09-30,134.538280532681,10.26560379286695,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-09-30,147.03306516393775,11.218986785379087,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-09-30,69.35891744691433,5.292257067602653,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-07,192.53822956507312,14.691143456489922,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-07,127.62167980219816,9.737850038236916,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-07,179.50631376099318,13.69677602606785,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-07,108.14391083867919,8.251648057976615,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-07,176.25960288952325,13.449043950821,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-07,134.538280532681,10.26560379286695,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-07,147.03306516393775,11.218986785379087,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-10-07,69.35891744691433,5.292257067602653,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-10-10,192.87750397840364,14.71703093394629,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-10-10,127.84656381947076,9.755009245352753,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-10-10,179.82262444603458,13.720911314219512,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-10-10,108.33447279610418,8.266188406977456,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-10-10,176.57019249813916,13.472742706681478,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-10-10,134.7753523926505,10.28369296254601,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-10-10,147.29215426554822,11.238755925089006,2020-11-16 10:41:26.813055,milano
